codec,rate_label,sample_rate,stimulus,reference_hz,delta_cents,rep,f_in_hz,k,f_k_hz,peak_shift_cents,in_peak_cents,width_cents,zero_level_db,grid_level_db,second_cents,second_level_db,est8_cents,est2_cents
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,0,434.9462,12,5219.354,24.9643,0.0,0.524,-16.135,-57.234,-65.694,-7.878,5.7253,0.0156
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,1,434.946,0.0123,0.0005,6.468,0.0,-49.277,nan,nan,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,2,869.892,0.017,0.0005,3.234,-0.0,-62.611,nan,nan,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,3,1304.839,-0.0045,0.0005,2.156,0.0,-31.893,nan,nan,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,4,1739.785,-0.0088,0.0005,1.617,0.0,-64.479,nan,nan,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,5,2174.731,24.0101,0.0005,1.258,-27.076,-39.766,47.013,-11.052,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,6,2609.677,20.2064,-0.0004,1.111,-6.915,-37.147,10.437,-2.993,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,7,3044.623,17.1909,-0.0003,0.928,-16.294,-61.032,25.661,-9.48,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,8,3479.569,29.7031,-0.0002,0.772,-8.444,-44.74,22.462,-3.556,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,9,3914.516,39.603,-0.0001,0.693,-13.556,-41.281,19.86,-5.831,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,10,4349.462,17.9928,-0.0001,0.64,-18.26,-55.858,-60.526,-14.174,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,11,4784.408,32.4783,-0.0,0.577,-20.228,-54.093,64.143,-7.69,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,1,434.9462,12,5219.354,24.9521,0.0,0.531,-31.339,-55.56,-86.494,-9.605,6.152,0.0148
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,1,434.946,0.002,0.0005,6.468,0.0,-49.467,nan,nan,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,2,869.892,-0.0153,0.0005,3.234,0.0,-59.851,nan,nan,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,3,1304.839,-0.0001,0.0005,2.156,0.0,-33.963,nan,nan,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,4,1739.785,-0.048,0.0005,1.617,-0.007,-54.8,nan,nan,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,5,2174.731,23.881,0.0005,1.294,-27.454,-29.327,34.93,-17.037,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,6,2609.677,39.6086,-0.0004,1.098,-13.008,-35.676,20.07,-0.469,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,7,3044.623,17.1838,-0.0003,0.915,-31.448,-60.753,25.584,-13.052,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,8,3479.569,29.636,-0.0002,0.795,-7.47,-43.944,22.473,-4.1,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,9,3914.516,39.5557,-0.0001,0.722,-20.356,-53.477,6.831,-10.892,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,10,4349.462,18.0172,-0.0001,0.649,-34.65,-50.335,-60.526,-10.348,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,11,4784.408,32.4698,-0.0,0.577,-33.031,-48.095,-16.226,-9.021,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,-20.0,2,434.9462,12,5219.354,24.9668,0.0,0.516,-17.852,-61.28,-86.502,-5.727,8.6619,-0.0062
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,1,440.0,0.0165,-0.0006,6.304,0.0,0.0,nan,nan,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,2,880.0,0.0017,-0.0006,3.197,0.0,0.0,nan,nan,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,3,1320.0,0.0009,-0.0006,2.131,0.0,-11.434,nan,nan,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,4,1760.0,-0.0005,-0.0006,1.599,0.0,0.0,nan,nan,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,5,2200.0,0.0094,0.0005,1.297,-0.002,-47.797,-3.957,-7.595,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,6,2640.0,-0.023,0.0003,1.081,-0.003,-29.915,13.034,-4.053,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,7,3080.0,-2.8159,0.0002,0.915,-26.557,-29.138,2.812,-15.949,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,8,3520.0,19.5593,0.0001,0.79,-13.993,-13.993,2.462,-6.253,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,9,3960.0,17.4077,0.0,0.713,-4.936,-16.968,15.232,-1.231,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,10,4400.0,1.9672,-0.0,0.639,-2.826,-15.734,-0.008,-2.823,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,11,4840.0,12.4715,-0.0001,0.577,-27.089,-43.321,-28.851,-11.319,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,0,440.0,12,5280.0,-0.0011,-0.0001,0.533,0.0,-31.984,14.686,-9.321,1.383,0.0096
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,1,440.0,0.0224,-0.0006,6.394,0.0,0.0,nan,nan,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,2,880.0,0.0057,-0.0006,3.197,0.0,0.0,nan,nan,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,3,1320.0,-0.0014,-0.0006,2.131,0.0,-11.358,nan,nan,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,4,1760.0,-0.001,-0.0006,1.599,-0.0,-0.0,nan,nan,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,5,2200.0,0.0002,0.0005,1.279,-0.0,-48.046,-3.957,-3.515,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,6,2640.0,-0.0213,0.0003,1.081,-0.003,-30.958,13.078,-1.879,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,7,3080.0,-2.8166,0.0002,0.915,-27.118,-27.8,2.812,-10.443,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,8,3520.0,19.5589,0.0001,0.79,-9.791,-9.791,2.451,-4.669,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,9,3960.0,15.2252,0.0,0.704,-4.768,-18.195,17.393,-1.436,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,10,4400.0,1.9666,-0.0,0.639,-5.933,-22.038,-0.008,-5.933,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,11,4840.0,12.4717,-0.0001,0.577,-23.184,-43.819,-28.859,-9.545,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,1,440.0,12,5280.0,-0.0016,-0.0001,0.533,-0.0,-46.059,14.694,-9.91,1.1553,0.0133
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,1,440.0,0.0151,-0.0006,6.304,0.0,0.0,nan,nan,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,2,880.0,0.0007,-0.0006,3.197,0.0,0.0,nan,nan,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,3,1320.0,0.0007,-0.0006,2.131,0.0,-11.462,nan,nan,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,4,1760.0,0.0005,-0.0006,1.599,0.0,0.0,nan,nan,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,5,2200.0,-0.0088,0.0005,1.279,0.0,-49.365,-3.957,-4.816,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,6,2640.0,-0.0026,0.0003,1.081,0.0,-32.888,13.063,-6.022,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,7,3080.0,-2.8154,0.0002,0.915,-23.987,-23.141,2.812,-9.333,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,8,3520.0,19.561,0.0001,0.79,-11.127,-11.127,2.451,-3.27,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,9,3960.0,17.3897,0.0,0.693,-0.877,-26.493,-0.0,-0.877,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,10,4400.0,1.9639,-0.0,0.639,-2.513,-18.88,0.001,-2.513,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,11,4840.0,12.4712,-0.0001,0.577,-18.956,-42.341,-56.348,-11.227,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,0.0,2,440.0,12,5280.0,-0.0032,-0.0001,0.533,-0.001,-30.83,14.686,-10.648,0.7915,0.0072
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,1,445.113,0.0,0.0014,6.32,0.0,-44.569,nan,nan,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,2,890.225,-0.0016,-0.0012,3.16,-0.0,-32.148,nan,nan,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,3,1335.338,0.0153,-0.0004,2.107,0.0,-38.38,nan,nan,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,4,1780.45,-0.0074,0.0001,1.58,0.0,-25.158,nan,nan,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,5,2225.563,-0.1088,0.0003,1.318,-0.076,-26.49,-3.927,-5.23,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,6,2670.675,-10.6212,-0.0004,1.179,-9.068,-16.016,-13.743,-1.43,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,7,3115.788,-22.8127,-0.0001,0.928,-25.801,-22.523,-20.093,-15.311,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,8,3560.9,-27.1773,0.0001,0.791,-12.716,-18.403,-17.549,-2.004,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,9,4006.013,-26.2943,0.0002,0.763,-14.027,-3.076,-24.198,-0.942,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,10,4451.126,-14.0147,-0.0002,0.61,-10.226,-24.064,1.249,-0.355,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,11,4896.238,-7.529,-0.0,0.577,-36.764,-30.473,-68.811,-11.986,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,0,445.1126,12,5341.351,-25.0448,0.0001,0.527,-38.814,-21.532,-5.306,-5.269,-4.6971,-0.0021
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,1,445.113,-0.01,0.0014,6.32,0.0,-55.698,nan,nan,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,2,890.225,-0.0103,-0.0012,3.16,-0.001,-37.731,nan,nan,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,3,1335.338,-0.0068,-0.0004,2.107,0.0,-32.562,nan,nan,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,4,1780.45,-0.0045,0.0001,1.558,0.0,-39.206,nan,nan,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,5,2225.563,-0.0313,0.0003,1.353,-0.004,-32.091,-24.246,-9.88,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,6,2670.675,-10.5842,-0.0004,1.075,-5.659,-18.647,-13.653,-1.688,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,7,3115.788,-22.8202,-0.0001,0.915,-19.097,-16.972,-20.08,-14.792,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,8,3560.9,-27.1734,0.0001,0.814,-12.2,-15.833,-17.572,-1.751,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,9,4006.013,-26.3528,0.0002,0.773,-9.67,-2.99,-7.081,-0.823,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,10,4451.126,-14.0284,-0.0002,0.646,-10.563,-18.026,1.302,-2.859,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,11,4896.238,-7.5297,-0.0,0.577,-37.757,-37.346,13.752,-10.961,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,1,445.1126,12,5341.351,-25.0336,0.0001,0.542,-31.145,-24.674,-5.314,-6.462,-4.2093,-0.0104
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,1,445.113,0.0073,0.0014,6.32,0.0,-44.505,nan,nan,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,2,890.225,-0.0026,-0.0012,3.16,-0.0,-35.741,nan,nan,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,3,1335.338,0.0003,-0.0004,2.107,0.0,-46.266,nan,nan,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,4,1780.45,0.009,0.0001,1.58,0.0,-38.201,nan,nan,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,5,2225.563,-0.0186,0.0003,1.318,-0.001,-21.723,-28.096,-8.347,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,6,2670.675,-13.9001,-0.0004,1.047,-15.563,-23.566,-17.036,-0.314,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,7,3115.788,-22.8191,-0.0001,0.915,-23.422,-21.829,-20.093,-14.408,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,8,3560.9,-27.1523,0.0001,0.803,-15.195,-19.396,-17.538,-1.351,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,9,4006.013,-24.0995,0.0002,0.692,-12.965,-0.92,-7.061,-1.707,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,10,4451.126,-14.0221,-0.0002,0.646,-15.742,-17.674,-0.674,-2.056,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,11,4896.238,-7.5281,-0.0,0.577,-44.116,-33.083,-68.811,-11.832,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,20.0,2,445.1126,12,5341.351,-25.0374,0.0001,0.534,-27.153,-33.112,-5.314,-5.459,-4.4584,0.0006
encodec_bypass,no-quantiser,24000,tone,440.0,40.0,0,450.2845,1,450.285,-0.1537,0.0012,6.249,-0.005,-61.435,nan,nan,-4.4164,-0.059
encodec_bypass,no-quantiser,24000,tone,440.0,40.0,0,450.2845,2,900.569,0.0322,0.0012,3.08,-0.003,-75.148,nan,nan,-4.4164,-0.059
encodec_bypass,no-quantiser,24000,tone,440.0,40.0,0,450.2845,3,1350.854,0.1487,-0.0005,2.082,-0.055,-61.396,nan,nan,-4.4164,-0.059
