codec,rate_label,sample_rate,stimulus,reference_hz,delta_cents,rep,f_in_hz,k,f_k_hz,peak_shift_cents,in_peak_cents,in_level_db,width_cents,zero_level_db,grid_level_db,second_cents,second_level_db,est8_cents,est2_cents
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,3,758.141,1.4911,1.442,-10.11,4.961,-1.16,-28.376,8.983,-13.947,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,4,1010.855,0.333,0.4675,-23.64,3.018,-0.138,-33.372,8.645,-12.407,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,5,1263.568,4.6403,4.8351,-26.72,3.034,-6.524,-32.089,8.629,-10.844,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,6,1516.282,-29.1679,2.7463,-34.68,3.96,-24.458,-19.857,-18.823,-5.646,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,7,1768.996,4.1329,0.5322,-43.97,1.408,-6.279,-11.487,-17.008,-0.129,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,8,2021.709,58.6723,8.7087,-53.28,1.497,-18.196,-10.576,-19.45,-0.938,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,9,2274.423,17.7535,0.8956,-54.5,1.155,-13.712,-16.38,-56.723,-1.031,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,10,2527.137,-17.1344,-0.561,-54.13,1.283,-10.851,-9.763,-29.513,-0.544,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,11,2779.85,-18.8026,0.8291,-56.22,0.72,-13.491,-20.831,-80.73,-1.561,0.3361,-0.5694
encodec,24.0kbps,24000,note,246.9417,40.0,0,252.7137,12,3032.564,70.6663,-72.7487,-58.17,1.154,-33.819,-23.449,65.631,-8.627,0.3361,-0.5694
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,1,511.3,-28.8947,-28.8375,0.0,4.728,-25.363,-39.267,-21.683,-0.757,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,2,1022.6,-5.4297,0.7087,-19.46,16.44,-0.71,-35.905,-53.72,-9.133,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,3,1533.9,0.0881,-1.8373,-26.89,3.747,-0.022,-11.094,-10.107,-2.392,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,4,2045.2,-75.0423,-7.0561,-35.64,1.619,-20.913,-5.199,79.812,-0.249,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,5,2556.5,40.2527,-9.6267,-38.78,1.257,-8.376,-15.747,1.159,-1.232,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,6,3067.8,64.0914,-85.7598,-41.61,0.946,-7.828,-28.556,91.012,-0.647,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,7,3579.1,-72.0228,-85.0266,-41.61,0.912,-26.985,-19.036,-46.876,-0.158,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,8,4090.4,-93.5885,26.9595,-42.16,0.808,-16.943,-25.931,79.941,-0.554,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,9,4601.7,-61.2054,23.5585,-41.45,0.714,-13.653,-19.795,15.001,-0.707,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,10,5113.0,64.9095,24.8241,-41.48,0.627,-25.272,-15.846,-15.744,-0.439,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,11,5624.3,18.1449,44.422,-42.27,0.6,-4.257,-22.553,-65.135,-3.091,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,-40.0,0,511.3,12,6135.6,57.1777,8.9711,-41.0,0.494,-17.495,-30.262,75.285,-0.548,-26.1556,-26.6791
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,1,535.482,-28.8425,-28.8635,0.0,4.139,-22.193,-16.04,-21.635,-0.826,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,2,1070.963,-5.3272,-4.7833,-22.1,17.37,-1.437,-22.174,-53.891,-7.235,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,3,1606.445,-34.2175,-1.8479,-28.5,1.761,-5.463,-10.932,-7.035,-0.401,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,4,2141.926,-0.2217,-1.1716,-36.99,1.388,-0.305,-6.147,-6.843,-2.29,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,5,2677.408,-39.5974,-9.6309,-38.31,1.317,-18.736,-16.645,-78.934,-0.526,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,6,3212.89,-15.9228,-85.7417,-41.32,0.983,-26.734,-15.137,11.012,-0.817,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,7,3748.371,-10.7464,-85.031,-41.2,0.766,-19.16,-19.95,57.556,-0.103,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,8,4283.853,-0.1543,26.9532,-41.42,0.842,-0.389,-19.401,62.69,-0.145,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,9,4819.334,86.6834,98.0856,-41.22,0.602,-19.045,-18.09,-65.016,-0.834,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,10,5354.816,-95.7204,24.8379,-40.27,0.602,-19.363,-10.491,-15.098,-0.065,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,11,5890.298,-61.8722,37.6264,-41.35,0.579,-11.795,-33.164,79.433,-2.094,-26.2864,-27.5288
encodec,24.0kbps,24000,note,523.2511,40.0,0,535.4816,12,6425.779,-22.8065,8.9673,-41.03,0.494,-8.909,-23.121,-4.678,-0.53,-26.2864,-27.5288
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,1,482.603,38.3498,38.2496,0.0,7.867,-12.792,-0.55,-5.942,-1.487,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,2,965.206,0.6989,0.5751,-0.93,5.049,-0.285,-19.202,16.283,-6.832,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,3,1447.809,-14.3543,-14.6447,-13.3,3.256,-22.816,-20.713,12.633,-1.612,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,4,1930.412,0.4654,0.4402,-11.95,2.032,-0.638,-32.369,-11.078,-1.551,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,5,2413.015,-9.4025,-8.3171,-17.57,1.271,-19.141,-26.814,50.551,-7.873,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,6,2895.618,-1.1369,0.5999,-21.73,1.342,-5.69,-18.465,-5.887,-2.855,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,7,3378.221,-6.6063,-0.0131,-17.26,1.425,-21.741,-22.256,-11.022,-2.918,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,8,3860.824,-59.2604,4.8842,-23.21,0.839,-17.789,-14.054,-62.425,-0.894,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,9,4343.427,-58.0648,-6.6923,-27.94,0.811,-25.559,-16.422,48.956,-6.864,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,10,4826.029,-57.1874,-2.6616,-29.67,0.721,-18.59,-18.052,-55.213,-1.988,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,11,5308.632,53.4286,-1.9403,-33.26,0.47,-15.883,-15.199,39.519,-0.481,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,-40.0,0,482.6029,12,5791.235,-97.2086,0.3644,-36.19,0.47,-23.64,-6.578,27.007,-3.799,3.1172,9.5604
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,1,505.427,37.9431,37.7724,0.0,7.208,-10.287,-25.235,-5.611,-1.189,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,2,1010.855,0.6843,0.7111,-0.98,5.331,-0.256,-24.161,16.312,-7.215,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,3,1516.282,-14.7651,-14.7459,-13.81,2.899,-12.576,-11.099,-20.276,-0.443,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,4,2021.709,0.2666,0.4369,-11.97,1.764,-0.264,-10.61,-11.106,-0.43,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,5,2527.137,-30.3344,-8.3003,-17.39,1.292,-10.936,-5.855,-23.479,-2.734,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,6,3032.564,-18.6902,0.5718,-21.86,0.925,-24.555,-27.16,-67.164,-13.645,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,7,3537.991,-63.2312,-0.0253,-16.98,1.429,-20.539,-16.419,-43.564,-0.595,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,8,4043.419,65.7311,4.8697,-22.22,0.708,-25.865,-1.803,-41.412,-0.208,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,9,4548.846,-29.3984,-6.6992,-27.87,0.93,-18.667,-9.357,-38.395,-1.784,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,10,5054.273,-48.8264,-2.751,-30.41,1.177,-29.048,-16.467,-22.637,-3.912,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,11,5559.701,-50.5124,-1.8997,-33.19,0.455,-26.623,-29.341,-43.695,-3.174,-0.111,9.4784
encodec,24.0kbps,24000,note,493.8833,40.0,0,505.4273,12,6065.128,-42.8449,0.3467,-36.36,0.549,-23.294,-9.069,-44.258,-0.78,-0.111,9.4784
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,1,180.772,-0.7124,-0.7219,0.0,15.57,-0.024,-34.049,nan,nan,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,2,361.544,0.4005,0.3853,-13.05,8.547,-0.028,-34.615,nan,nan,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,3,542.316,-0.573,-0.567,-12.29,5.336,-0.132,-40.348,12.222,-18.8,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,4,723.087,-1.1253,-1.201,-22.3,3.948,-0.982,-34.134,nan,nan,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,5,903.859,1.1931,1.1297,-16.36,3.461,-1.539,-36.485,nan,nan,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,6,1084.631,-0.5437,-0.598,-25.03,3.253,-0.353,-28.375,8.155,-15.132,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,7,1265.403,-0.8141,-0.8415,-20.78,2.726,-1.116,-26.137,3.119,-4.576,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,8,1446.175,-0.2014,-0.2052,-26.82,3.92,-0.063,-18.971,-79.972,-10.119,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,9,1626.947,-0.3416,1.9624,-34.02,1.218,-0.911,-5.013,-8.457,-1.124,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,10,1807.719,-17.9523,2.8263,-32.34,3.833,-2.82,-9.376,21.989,-0.514,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,11,1988.49,98.148,-0.8395,-34.7,1.732,-15.291,-17.845,-6.698,-5.335,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,-40.0,0,180.7719,12,2169.262,-52.4892,2.5247,-36.42,1.732,-19.562,-15.45,4.442,-4.985,-0.2478,-0.5024
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,1,189.321,-0.7396,-0.7575,0.0,14.657,-0.037,-46.183,nan,nan,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,2,378.643,0.2931,0.348,-13.16,8.266,-0.017,-32.544,nan,nan,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,3,567.964,-0.6998,-0.7049,-12.39,5.095,-0.237,-38.295,12.185,-18.085,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,4,757.285,-1.1071,-1.1646,-21.95,3.979,-0.938,-32.247,nan,nan,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,5,946.607,1.2424,1.2623,-16.27,3.388,-1.71,-34.22,nan,nan,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,6,1135.928,-0.4941,-0.7622,-24.89,3.35,-0.254,-22.256,8.128,-16.507,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,7,1325.249,-0.7947,-0.8113,-19.87,2.573,-1.23,-19.504,2.897,-5.243,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,8,1514.571,-0.4251,-0.3764,-25.8,3.533,-0.232,-20.441,-20.464,-10.862,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,9,1703.892,-0.2219,2.0656,-33.36,1.163,-0.424,-11.518,1.739,-2.925,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,10,1893.213,85.6524,2.767,-32.37,2.191,-7.113,-14.257,-1.523,-0.564,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,11,2082.535,75.1378,-0.8906,-33.64,1.512,-19.118,-29.692,-79.352,-2.687,-0.2781,-0.5629
encodec,24.0kbps,24000,note,184.9972,40.0,0,189.3213,12,2271.856,-75.4996,-1.4542,-35.96,1.512,-20.261,-15.274,24.129,-4.225,-0.2781,-0.5629
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,1,455.517,0.2956,0.5041,0.0,9.046,-0.009,-26.483,-12.994,-3.269,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,2,911.033,-7.0202,-7.0386,13.24,3.232,-6.738,-27.448,6.484,-0.397,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,3,1366.55,8.9852,8.9572,4.9,2.337,-8.149,-25.566,-9.084,-0.509,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,4,1822.066,49.6696,6.7877,-4.12,1.585,-6.866,-3.981,37.682,-2.056,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,5,2277.583,90.6826,2.9071,-16.48,1.288,-14.498,-18.665,35.693,-1.984,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,6,2733.099,75.6729,76.0733,-11.67,1.374,-23.943,-13.628,58.109,-0.16,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,7,3188.616,66.9751,65.2093,1.55,0.897,-27.936,-17.892,68.901,-1.837,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,8,3644.132,60.4109,57.1773,5.18,0.998,-13.538,-8.485,27.962,-1.238,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,9,4099.649,41.8546,50.6817,3.7,0.67,-25.386,-14.928,10.682,-10.297,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,10,4555.165,90.6151,40.746,6.63,0.603,-27.776,-9.752,35.676,-1.197,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,11,5010.682,-74.3896,36.0121,3.92,0.603,-22.243,-26.582,-47.501,-4.732,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,-40.0,0,455.5165,12,5466.198,33.7155,33.2677,8.03,0.583,-20.706,-33.097,34.842,-3.462,32.8959,-6.9671
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,1,477.06,-0.178,0.1325,0.0,8.305,-0.004,-23.196,-12.342,-2.475,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,2,954.12,-7.0124,-7.0208,12.55,3.002,-8.039,-34.755,6.544,-0.034,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,3,1431.18,-9.0457,-9.1366,4.22,2.032,-5.178,-19.131,8.97,-0.442,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,4,1908.239,-30.3653,6.747,-4.89,1.712,-8.018,-6.983,-14.183,-2.858,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,5,2385.299,10.5118,2.9291,-17.38,1.106,-15.702,-23.058,79.062,-6.514,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,6,2862.359,8.7141,59.9417,-13.31,1.129,-18.595,-36.144,11.075,-2.484,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,7,3339.419,9.4392,65.206,-0.28,0.885,-24.616,-22.401,5.598,-0.7,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,8,3816.479,64.4263,57.123,3.35,0.75,-20.015,-16.156,56.097,-0.162,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,9,4293.539,-38.1949,50.4345,1.86,0.651,-28.8,-15.881,-36.528,-5.471,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,10,4770.599,10.5869,40.4177,5.55,0.619,-22.299,-19.434,-24.616,-2.525,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,11,5247.659,73.4177,35.9076,3.04,0.543,-38.163,-20.394,-32.421,-2.667,-2406.9221,-2377.5265
encodec,24.0kbps,24000,note,466.1638,40.0,0,477.0599,12,5724.718,81.2965,33.2435,7.18,0.462,-30.706,-14.478,-77.218,-0.997,-2406.9221,-2377.5265
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,1,429.95,-0.1324,0.0008,0.0,6.513,-0.004,-22.295,-39.79,-19.689,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,2,859.901,-0.0989,0.0008,-6.02,3.134,-0.009,-16.703,18.473,-12.229,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,3,1289.851,0.0876,-0.0004,-9.54,2.171,-0.017,-35.046,nan,nan,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,4,1719.802,0.0297,-0.0001,-12.04,1.613,-0.004,-31.008,-20.005,-15.489,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,5,2149.752,0.0553,0.0001,-13.98,1.339,-0.022,-44.264,16.301,-10.579,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,6,2579.702,-13.0321,0.0002,-15.56,1.083,-17.007,-31.942,-33.702,-6.561,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,7,3009.653,0.013,-0.0002,-16.9,1.044,-0.001,-15.584,73.476,-1.583,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,8,3439.603,64.4569,-0.0001,-18.06,0.851,-9.477,-22.288,78.953,-7.524,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,9,3869.553,57.3981,0.0,-19.08,0.72,-3.769,-29.922,70.289,-1.978,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,10,4299.504,51.6778,0.0001,-20.0,0.662,-4.203,-30.426,-0.008,-4.201,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,11,4729.454,36.4084,-0.0002,-20.83,0.602,-5.496,-18.053,-78.501,-0.566,3.2435,-0.1131
dac,Q6,16000,tone,440.0,-40.0,0,429.9504,12,5159.405,-6.474,-0.0001,-21.58,0.519,-17.552,-38.822,43.249,-5.416,3.2435,-0.1131
dac,Q6,16000,tone,440.0,40.0,0,450.2845,1,450.285,-0.1906,-0.0005,0.0,6.044,-0.013,-25.148,nan,nan,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,2,900.569,0.7905,-0.0005,-6.02,2.521,-1.181,-36.602,-3.867,-4.296,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,3,1350.854,-0.1739,-0.0005,-9.54,2.308,-0.076,-60.805,nan,nan,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,4,1801.138,0.2365,0.0003,-12.04,1.628,-0.262,-38.151,2.779,-16.996,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,5,2251.423,-2.2406,0.0002,-13.98,2.315,-2.503,-30.291,13.485,-8.644,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,6,2701.707,-97.9982,0.0,-15.56,1.252,-6.341,-30.571,30.49,-2.401,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,7,3151.992,52.9938,-0.0,-16.9,0.878,-6.242,-28.052,26.061,-2.871,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,8,3602.276,-25.1929,-0.0001,-18.06,0.938,-25.78,-42.495,-49.902,-4.854,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,9,4052.561,-22.6158,-0.0002,-19.08,0.793,-26.839,-25.45,-1.08,-14.746,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,10,4502.845,-20.3352,0.0002,-20.0,0.594,-14.58,-30.168,-0.83,-4.035,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,11,4953.13,-54.2581,0.0001,-20.83,0.528,-14.901,-25.952,-90.884,-1.109,-1183.1547,-1200.1316
dac,Q6,16000,tone,440.0,40.0,0,450.2845,12,5403.414,-16.9873,0.0,-21.58,0.647,-17.84,-28.195,-66.306,-3.68,-1183.1547,-1200.1316
dac,Q6,16000,note,130.8128,-40.0,0,127.825,1,127.825,2.8215,1.6875,0.0,21.868,-0.199,-24.366,68.849,-9.168,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,2,255.65,0.1238,0.2366,20.21,11.056,-0.002,-31.2,nan,nan,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,3,383.475,1.036,1.0542,13.37,7.367,-0.251,-40.943,17.79,-18.567,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,4,511.3,0.3136,0.3868,-0.61,5.992,-0.028,-34.359,16.119,-14.495,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,5,639.125,0.7397,0.503,-11.43,4.875,-0.263,-19.16,-31.899,-11.502,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,6,766.95,-0.8114,0.3086,-32.86,8.024,-0.099,-12.535,26.563,-4.539,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,7,894.775,0.9503,1.1155,-36.72,4.22,-0.618,-15.007,21.507,-5.951,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,8,1022.6,0.834,0.965,-38.95,3.021,-0.906,-29.201,-10.939,-9.094,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,9,1150.425,0.5896,1.1243,-44.02,2.869,-0.544,-12.625,15.675,-3.745,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,10,1278.25,-30.8081,-1.0501,-52.37,2.461,-1.728,-8.319,-0.959,-0.748,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,11,1406.075,-77.8361,-0.2151,-55.63,1.749,-5.693,-22.184,-55.777,-1.2,0.4387,0.1102
dac,Q6,16000,note,130.8128,-40.0,0,127.825,12,1533.9,17.4582,-0.1106,-65.95,1.569,-0.942,-8.656,12.087,-0.317,0.4387,0.1102
dac,Q6,16000,note,130.8128,40.0,0,133.8704,1,133.87,2.5992,2.1953,0.0,21.068,-0.226,-14.934,50.688,-7.877,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,2,267.741,0.3574,0.3279,21.08,10.85,-0.01,-32.24,nan,nan,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,3,401.611,0.926,1.1523,14.01,6.837,-0.218,-23.689,-12.344,-12.222,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,4,535.482,0.7313,0.5028,-0.37,5.227,-0.241,-22.679,38.959,-14.421,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,5,669.352,0.8138,0.6252,-11.36,4.734,-0.361,-19.319,-48.938,-15.632,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,6,803.222,-6.5885,0.4596,-32.98,4.357,-14.853,-15.426,-18.083,-11.219,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,7,937.093,0.914,1.1866,-36.63,3.099,-1.032,-3.885,-8.912,-3.876,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,8,1070.963,0.4077,1.1217,-39.3,3.255,-0.171,-24.577,-37.089,-10.629,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,9,1204.834,-6.5574,1.2846,-44.17,4.468,-2.488,-18.377,0.658,-1.888,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,10,1338.704,0.7799,-1.1677,-53.07,2.406,-1.483,-16.835,-9.087,-2.353,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,11,1472.574,-5.5987,-0.0928,-55.77,1.836,-15.964,-22.226,-9.257,-5.829,0.3647,0.2971
dac,Q6,16000,note,130.8128,40.0,0,133.8704,12,1606.445,-6.6835,-78.3572,-65.05,3.383,-10.6,-23.601,-46.008,-5.066,0.3647,0.2971
dac,Q6,16000,note,246.9417,-40.0,0,241.3015,1,241.301,1.1443,0.8396,0.0,11.926,-0.107,-28.967,nan,nan,1.1689,1.1689
dac,Q6,16000,note,246.9417,-40.0,0,241.3015,2,482.603,1.0888,1.4024,-24.44,7.057,-0.281,-21.23,-12.353,-15.248,1.1689,1.1689
dac,Q6,16000,note,246.9417,-40.0,0,241.3015,3,723.904,0.7421,0.905,-49.34,5.143,-0.233,-22.049,-21.584,-12.872,1.1689,1.1689
