lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
cmn_hans_cn,tone,10134195680525011353.wav,FEMALE,331,25.114372474205922,12.351685177900423
cmn_hans_cn,tone,10142207404499844309.wav,FEMALE,559,20.98382099528228,11.984515214746313
cmn_hans_cn,tone,10144930991730701959.wav,FEMALE,320,16.362080280542727,12.318576259544185
cmn_hans_cn,tone,10147383166642115307.wav,FEMALE,466,18.58721220693254,12.036401238959918
cmn_hans_cn,tone,10154699825088384418.wav,FEMALE,225,23.454628038566664,13.072150796270217
cmn_hans_cn,tone,1015891181557233386.wav,FEMALE,273,21.703691142313932,12.425860019851957
cmn_hans_cn,tone,1017060882143751441.wav,MALE,717,16.890000357079312,12.595842928873658
cmn_hans_cn,tone,10182944938509562796.wav,MALE,507,21.626799834383085,12.409276067242828
cmn_hans_cn,tone,10234433636571543908.wav,MALE,599,22.092073413335083,12.05538591666326
cmn_hans_cn,tone,10279011772105822622.wav,FEMALE,394,13.036467582519052,12.545322202418806
cmn_hans_cn,tone,10325486695909573217.wav,MALE,312,16.651428457388512,13.257060503643208
cmn_hans_cn,tone,10325559490685159122.wav,MALE,454,13.783422832235058,12.942392208953319
cmn_hans_cn,tone,10343405611041314630.wav,MALE,210,15.439706777873296,15.49551145550432
cmn_hans_cn,tone,10369927130798325266.wav,MALE,870,12.324939079224022,11.881871009302815
cmn_hans_cn,tone,10388181945260949729.wav,FEMALE,330,25.25074186448081,12.641209651995696
cmn_hans_cn,tone,10400579561005332584.wav,FEMALE,456,19.53447530248169,12.302140431452463
cmn_hans_cn,tone,10480388653191520950.wav,MALE,269,17.158554209774994,15.004150765470383
cmn_hans_cn,tone,10481669967989866997.wav,MALE,110,13.035479121632394,15.988134380819131
cmn_hans_cn,tone,10540148133747674396.wav,MALE,595,13.750658401918834,13.254813049055416
cmn_hans_cn,tone,10544065594858743613.wav,MALE,249,14.752958237597763,15.618509647508915
cmn_hans_cn,tone,1055783299672050865.wav,MALE,270,14.666138870769405,15.142996811609315
