lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
nl_nl,control,12972859963298999263.wav,MALE,903,19.38806753846731,12.4959440668772
nl_nl,control,13028984440892267366.wav,MALE,53,18.16643177436066,13.306725312512484
nl_nl,control,13149662331722170504.wav,MALE,674,16.258997767973117,13.482369280719055
nl_nl,control,13189134011982362229.wav,MALE,63,14.233825629724002,14.083165343811608
nl_nl,control,13357937363194775756.wav,MALE,57,16.27192314883062,13.283228756840655
nl_nl,control,13442357708580030960.wav,MALE,1150,15.190966505760887,12.87578056504192
nl_nl,control,13555589503487754178.wav,MALE,71,11.154073953552722,13.657938428821357
nl_nl,control,13567914381517681344.wav,MALE,163,9.492345647708502,13.184837177747276
nl_nl,control,13593915429724280498.wav,MALE,228,13.810891283985523,13.596137194156716
nl_nl,control,13625990473412880136.wav,MALE,142,10.06464183564363,13.491314409872167
nl_nl,control,13666610638270337609.wav,MALE,367,15.006873439243002,14.251422831912492
nl_nl,control,13703316818889608670.wav,MALE,157,12.016674527574093,13.073046005039785
nl_nl,control,13780812548744194948.wav,MALE,643,18.018800233865917,13.069616828664241
nl_nl,control,13782688905462308587.wav,MALE,68,16.246333787213192,13.186870635038094
nl_nl,control,13824594187614036569.wav,MALE,659,14.520511110487195,12.906372778115799
nl_nl,control,1386076328255186143.wav,MALE,1032,14.25968689853605,13.251175761922857
nl_nl,control,13887911652406281192.wav,MALE,116,11.750953363694988,13.051361528159383
nl_nl,control,13904817993179102423.wav,MALE,16,19.89117281093505,15.671071380872153
nl_nl,control,13967055926580380737.wav,MALE,586,12.906473544672288,12.56946720284972
nl_nl,control,13967245296354024813.wav,MALE,168,15.14387173506648,13.177766532035736
nl_nl,control,14035366509476003403.wav,MALE,2,53.373556493258384,14.000497899768625
nl_nl,control,14109327743910442035.wav,MALE,991,14.480227357073566,13.921550633578649
nl_nl,control,14193704700384173823.wav,MALE,147,10.68782493603895,12.959895777401162
nl_nl,control,14214401057491412621.wav,MALE,852,16.98941316501196,13.358124050705714
nl_nl,control,14329697217764383356.wav,MALE,148,13.411601893624361,13.10831707933964
nl_nl,control,14342779337081853325.wav,MALE,7,6.78711427905478,13.895793905481193
nl_nl,control,14513296133694640435.wav,MALE,798,21.82594505567547,14.20472292671857
nl_nl,control,14557611254885672839.wav,MALE,790,13.896902946071645,12.62607005609304
nl_nl,control,14574805722469946570.wav,MALE,120,11.071450944204024,13.343312862988586
nl_nl,control,14620657640038667883.wav,MALE,608,17.982349196313038,13.023815798984927
nl_nl,control,14720583792985064928.wav,MALE,531,19.897736071667314,13.01478916791778
nl_nl,control,1474498958031148588.wav,MALE,50,18.881907498642857,13.400261310122655
nl_nl,control,14771096401565669188.wav,MALE,193,12.24380613414616,12.921605741022368
nl_nl,control,14792130530563708920.wav,MALE,76,13.855486550709546,13.560908841094708
nl_nl,control,14825858282273055701.wav,MALE,716,14.2287377482432,13.972708347513903
nl_nl,control,14852096866252752596.wav,MALE,23,17.915092795365513,13.470083141211923
nl_nl,control,14898849571457377906.wav,MALE,1,1.139932345824639,13.999041821235537
nl_nl,control,14910358898856338259.wav,MALE,81,11.159218954080524,13.163682243776297
nl_nl,control,14945643168429152399.wav,MALE,63,17.346476885271805,13.65434935761775
nl_nl,control,14961529769018643973.wav,MALE,70,17.795452076985633,14.271719414055426
nl_nl,control,15015096157020320122.wav,MALE,35,21.029438313920945,14.067034115968704
nl_nl,control,15018017250274518880.wav,MALE,555,17.644174741550408,14.396648421427535
nl_nl,control,15042208493566845582.wav,MALE,61,15.154490016916,13.705311333626051
nl_nl,control,15053475032875009372.wav,MALE,174,12.050656968532243,12.867911394297977
nl_nl,control,15102242482799459187.wav,MALE,6,14.322567038234745,14.202272625049135
nl_nl,control,15206577989567962772.wav,MALE,185,13.810551693163676,12.572642302422409
